LS00420	1	2021	2155	159	22	82.39343025	71.39705282	13.34618233	67.08263719	75.3577312	51.41639224	0.01838669729	0.02092873835	0.05059735783	0.06234282239	0.03347072798	0.02670036112	0.09088961675	0.1592020721	0.3297602199	0.445147047	2	0.3290922661	4.21875
LS00107	1	2021	1107	159	22	92.36611892	83.4791107	9.62150226	82.46239066	92.10399982	58.71576628	0.02050198288	0.02366855719	0.05956289319	0.07462682174	0.03970621351	0.0304363725	0.1123726665	0.1867994488	0.3272817169	0.4196584395	4	2.690713431	12.34375
LS01084	2	2021	1024	168	22	89.47735726	69.18101162	22.68321983	76.32777412	82.54055813	61.42304847	0.02123633546	0.0242808324	0.05337864455	0.06546151494	0.04000505691	0.03393993561	0.1000850926	0.1589946816	0.2676450892	0.3457783265	7	0.5290401886	6.71875
LS01050	1	2022	2255	162	22	68.42967262	26.89340578	60.69920438	80.64783726	77.92418864	62.94244511	0.03470750669	0.03948740316	0.07078767075	0.0834170701	0.07809456381	0.07252012458	0.1298994558	0.1539719062	0.1792417266	0.2204457943	7	5.863764406	37.38461538
LS00179	1	2021	1179	159	22	96.42007642	90.72479991	5.906733039	86.40920138	98.53592751	59.68336153	0.01881697773	0.02172997456	0.06152735695	0.07814882346	0.03773546891	0.02735961258	0.1180632533	0.1989964707	0.3529365965	0.4526077213	6	2.325921177	9.71875
LS01349	2	2021	2024	168	22	94.86792715	73.43381731	22.59363146	77.59116859	84.08096025	61.71190177	0.02158558686	0.02457713872	0.05359612804	0.06626839686	0.03975802291	0.03422486863	0.09896560226	0.1619731061	0.2849835569	0.3674726067	6	1.863200251	20.11111111
LS01573	2	2021	2248	168	22	96.03359887	74.60740686	22.31114138	95.70287175	100.5470909	72.87727627	0.02616836863	0.03047624884	0.06336965953	0.07865830555	0.05193150732	0.04560720854	0.1182519718	0.1843349546	0.3073424101	0.4020654108	5	3.582121377	25.51612903
LS01268	2	2021	1208	168	23	97.69502245	70.17427298	28.1700631	76.31233893	81.02947708	60.8828975	0.02313557339	0.02649359154	0.05467535324	0.06751897272	0.04396370745	0.03856490612	0.1007491704	0.157115768	0.2613506808	0.337251574	5	2.062415033	18.0625
LS01271	2	2021	1211	168	23	95.26962827	50.94045908	46.53022164	79.10331145	79.69065504	62.27744725	0.02078347493	0.02410551572	0.0476066119	0.05795920781	0.04295543706	0.03849289884	0.09196540547	0.1313619907	0.1925245706	0.2520475146	7	4.28556763	38.4375
LS00362	1	2021	2097	159	23	94.58184412	84.63386088	10.51785713	65.05723014	74.52670308	50.91963267	0.01596768147	0.01794494199	0.04427001778	0.05455939552	0.02670095238	0.02077799515	0.08194370321	0.1518419969	0.3386338288	0.4655989332	3	0.4063659632	3.5625
LS01306	2	2021	1246	168	23	95.86333222	71.46463892	25.45153891	75.82841649	81.40929697	60.18439294	0.02277465712	0.02605275522	0.05507643109	0.06817617074	0.04262256667	0.03679536867	0.1017905367	0.1596967878	0.2632568864	0.3358825927	5	2.126017942	16.22727273
LS00363	1	2021	2098	159	23	96.18464186	89.34531799	7.110619467	66.64282794	77.15471918	50.37732442	0.0156608544	0.0177286169	0.04731752338	0.05890718518	0.02705881348	0.02008556016	0.08786695919	0.163022454	0.3560321237	0.4830864724	3	0.5033029362	3.65625
LS00737	1	2022	1207	162	24	72.51141105	45.67155296	37.01466803	87.94167216	87.01015876	64.98235635	0.03216404712	0.03710615806	0.06956160041	0.08354839362	0.07518655071	0.06855236493	0.1311075867	0.1621459304	0.1967613088	0.2407351238	6	5.563487044	45.8125
LS00414	1	2021	2149	159	24	80.53429489	69.44469591	13.77003299	63.31401869	72.63086859	53.1769003	0.01746092309	0.01960775466	0.04364504154	0.05321116131	0.0273258034	0.02181377349	0.07890083114	0.1491784549	0.3507086851	0.4893223498	1	0.8357459174	19.66666667
LS01390	2	2021	2065	168	24	98.28315302	73.54582733	25.16944658	87.25232784	90.67524838	64.69963679	0.0206708586	0.0241000692	0.05622095172	0.07006894285	0.04264410254	0.03505700596	0.1093651446	0.1649439246	0.248363324	0.3221767003	5	2.6465198	23.5625
LS00111	1	2021	1111	159	24	89.96652924	74.02265037	17.72201174	101.7262345	104.2932257	65.0402121	0.02247691836	0.02698822824	0.06759008358	0.08557189615	0.05412809429	0.04213332969	0.1350413225	0.1983321411	0.2909037404	0.3699112133	6	1.865826133	9.40625
LS01781	2	2022	1191	155	24	89.05932921	49.77941721	44.10533107	75.44731761	74.23344721	56.0419992	0.02562142525	0.02913295536	0.05887152269	0.07260525181	0.06063737911	0.05396866673	0.1216871804	0.1570417417	0.1964537326	0.2504527101	7	2.271945238	27.5
LS00427	1	2021	2162	159	24	91.01223271	86.3325764	5.141788276	69.00193409	80.23817712	51.78134359	0.01642613837	0.01887378671	0.05074715316	0.06350660184	0.0307186495	0.02312315974	0.09692105011	0.1732860929	0.3533887071	0.467354335	4	2.395152987	8.9375
LS00286	1	2021	2021	159	24	95.25596806	85.7175642	10.01344488	70.72043068	78.93340542	52.02756006	0.01692949665	0.01965380077	0.05129833469	0.06348950644	0.03296968269	0.02543319006	0.09701833408	0.1669658791	0.3252544516	0.4290334522	3	0.8362714497	4.870967742
